Policy_ID;Loss_Ratio;Actual_Risk_Status;Current_Premium_USD;Customer_LTV_USD;Churn_Prob;Projected_Loss_USD
POL-14157;0,018559195;0;950;3590;0,242798098;500
POL-14158;0,430559384;1;1010;6530;0,29404861;3190
POL-14159;0,421874171;0;820;8160;0,136075693;180
POL-14160;0,218177619;0;1270;8160;0,253120421;490
POL-14161;0,530470163;1;770;2950;0,272995308;1410
POL-14162;0,60065269;0;1310;6860;0,100644489;360
POL-14163;0,20516193;0;1240;7880;0,337120063;580
POL-14164;0,39316167;0;1110;6770;0,151994313;530
POL-14165;0,50935574;1;1370;8230;0,264112468;4590
POL-14166;0,174973397;0;1320;3680;0,276206038;580
POL-14167;0,080910279;0;1650;4210;0,201209276;840
POL-14168;0,292989529;0;1400;7680;0,088615192;140
POL-14169;0,3058295;0;1230;5800;0,13269888;590
POL-14170;0,303261566;0;680;8850;0,120274086;390
POL-14171;0,183610898;0;1480;7110;0,205592699;870
POL-14172;0,206127813;0;1480;4710;0,128380661;110
POL-14173;0,050397034;0;1580;4610;0,214031143;800
POL-14174;0,273351012;1;680;2750;0,136462026;3080
POL-14175;0,537967336;1;1300;7870;0,05029374;4770
POL-14176;0,364394029;0;1410;6270;0,15897702;570
POL-14177;0,071335488;0;1550;8330;0,232055256;340
POL-14178;0,155268813;0;1400;7020;0,282109033;350
POL-14179;0,179991172;0;1270;6730;0,058509338;480
POL-14180;0,437132334;0;1000;8130;0,1274939;150
POL-14181;0,626118043;1;1220;6300;0,345638636;2630
POL-14182;0,108528789;0;1350;5840;0,128544617;330
POL-14183;0,346655406;0;1450;6500;0,283159297;300
POL-14184;0,384612787;1;850;8180;0,202812086;3840
POL-14185;0,046916025;0;1320;4620;0,086652195;790
POL-14186;0,148556265;0;880;8350;0,243020039;180
POL-14187;0,500222021;0;1320;6630;0,339902256;630
POL-14188;0,030362074;0;960;5730;0,31604871;210
POL-14189;0,102562182;0;890;6870;0,257087836;130
POL-14190;0,614284189;1;1700;8850;0,20364448;6850
POL-14191;0,315321621;0;900;8840;0,145799902;420
POL-14192;0,148926793;0;1090;7280;0,157089988;130
POL-14193;0,192389872;0;1240;7750;0,153862022;570
POL-14194;0,367654724;0;730;6590;0,326624594;120
POL-14195;0,487192791;0;1450;5330;0,113393738;910
POL-14196;0,477072325;1;1070;7390;0,163408953;5270
POL-14197;0,089686112;0;990;5600;0,179588971;570
POL-14198;0,256498991;0;1480;4450;0,172670299;270
POL-14199;0,161361984;0;920;5660;0,051259474;380
POL-14200;0,144384628;0;1360;3220;0,131292073;870
POL-14201;0,251004666;0;1260;4020;0,199570566;310
POL-14202;0,357804611;1;1260;10560;0,278147995;3430
POL-14203;0,124296304;0;1240;8750;0,220842196;510
POL-14204;0,133907302;0;1280;6020;0,165458601;210
POL-14205;0,229109892;0;680;7540;0,249542263;360
POL-14206;0,514447857;0;1030;4600;0,249767962;450
POL-14207;0,303999601;0;1020;7820;0,124377405;280
POL-14208;0,115640192;0;1530;7020;0,081132244;780
POL-14209;0,499390612;1;1290;5090;0,290955053;4560
POL-14210;0,233925374;0;1250;5850;0,208934714;810
POL-14211;0,267748496;0;1710;5710;0,102957429;470
POL-14212;0,296776091;0;740;8200;0,12862132;400
POL-14213;0,146535577;0;1600;6340;0,279927348;350
POL-14214;0,114971153;0;1250;3340;0,245981715;640
POL-14215;0,029424552;0;1060;5600;0,333549969;70
POL-14216;0,021686294;0;1120;4940;0,189484224;270
POL-14217;0,373197086;1;1130;3540;0,065655989;4880
POL-14218;0,210632973;0;1630;4980;0,26012686;560
POL-14219;0,003584336;0;1310;2180;0,126473226;440
POL-14220;0,62240971;1;1420;4640;0,147156366;4980
POL-14221;0,37690327;0;1060;6890;0,108994476;730
POL-14222;0,203328107;0;1280;7410;0,14268062;270
POL-14223;0,581815032;1;1480;7510;0,298844143;6360
POL-14224;0,363656402;0;1530;8410;0,223013992;520
POL-14225;0,24090878;0;920;8880;0,082746123;250
POL-14226;0,061107215;0;1450;4450;0,225981102;260
POL-14227;0,22803492;0;1210;3750;0,240069007;560
POL-14228;0,247651109;0;1340;6590;0,315447107;360
POL-14229;0,164801131;0;1120;7590;0,307893633;650
POL-14230;0,287711041;0;1630;4830;0,068862535;1110
POL-14231;0,419898556;0;1320;7030;0,310009428;260
POL-14232;0,226724371;0;1100;10150;0,06526542;150
POL-14233;0,064305995;0;1130;3830;0,096236595;290
POL-14234;0,127529818;0;1460;6510;0,083465001;520
POL-14235;0,643864498;0;1430;8580;0,104509172;350
POL-14236;0,049462139;0;1270;6100;0,290978598;860
POL-14237;0,276632681;0;1150;7330;0,255835803;640
POL-14238;0,221519625;0;1490;8320;0,256088731;1010
POL-14239;0,367169511;1;1120;5900;0,326638286;4630
POL-14240;0,251351443;1;1110;4380;0,16755531;2790
POL-14241;0,225157583;0;1880;6300;0,050986233;590
POL-14242;0,459990565;0;1340;4310;0,241930536;520
POL-14243;0,359949744;0;1230;5400;0,310422316;650
POL-14244;0,246197961;0;1140;7380;0,342878054;710
POL-14245;0,278844614;0;1200;6860;0,159167819;420
POL-14246;0,54633663;1;1560;8500;0,296645657;5140
POL-14247;0,266771288;0;1460;6960;0,304768314;380
POL-14248;0,477465444;0;1090;4940;0,093331352;550
POL-14249;0,484832462;0;1170;4510;0,239449567;490
POL-14250;0,129929246;0;920;7760;0,10194203;340
POL-14251;0,126679363;0;1320;6980;0,183989245;240
POL-14252;0,326800364;0;260;6120;0,313780076;160
POL-14253;0,50130173;0;860;7180;0,286840134;480
POL-14254;0,162635198;0;1270;5090;0,221101837;180
POL-14255;0,353942804;1;590;1610;0,292612749;2200
POL-14256;0,361171651;1;1820;8590;0,095848253;3570
POL-14257;0,026693265;0;1030;7800;0,10847581;360
POL-14258;0,384141515;0;1370;6330;0,112659437;420
POL-14259;0,16905767;0;1570;4700;0,282804067;810
POL-14260;0,271555639;0;1320;6070;0,317289651;110
POL-14261;0,052142797;0;1250;3040;0,218850896;450
POL-14262;0,173449095;0;1110;6730;0,337391487;240
POL-14263;0,252173476;0;920;2630;0,268409075;100
POL-14264;0,300069813;0;1130;6710;0,21910515;400
POL-14265;0,197756985;0;1280;5090;0,233477158;210
POL-14266;0,238475528;0;1240;6200;0,304860246;270
POL-14267;0,358135511;0;1010;4220;0,077054212;380
POL-14268;0,292871374;0;1520;9520;0,100405246;1040
POL-14269;0,104518249;0;890;7220;0,129888495;440
POL-14270;0,087303164;0;1400;5120;0,318432757;320
POL-14271;0,448979637;0;1460;6140;0,333483491;440
POL-14272;0,375925025;0;1310;9710;0,156851165;410
POL-14273;0,331962941;0;1670;4600;0,327157168;250
POL-14274;0,262598951;0;1350;4280;0,21405434;210
POL-14275;0,178033357;0;1590;4190;0,191982123;230
POL-14276;0,151087584;0;580;5140;0,299829403;230
POL-14277;0,362830656;0;1480;9490;0,213825031;720
POL-14278;0,139722432;0;1400;5380;0,18634469;610
POL-14279;0,29730696;0;1380;5670;0,054789051;950
POL-14280;0,358124099;1;1400;6900;0,053869299;4670
POL-14281;0,108768126;0;1130;6440;0,23827742;780
POL-14282;0,225039905;0;1440;8440;0,072025079;510
POL-14283;0,36233836;1;1700;8140;0,271083593;7480
POL-14284;0,244016075;0;780;7150;0,236702439;520
POL-14285;0,048136967;0;1550;6040;0,18731886;550
POL-14286;0,536111302;1;1220;8420;0,262941093;3360
POL-14287;0,266443727;0;1090;4930;0,347921403;210
POL-14288;0,129792772;0;950;4800;0,123907032;210
POL-14289;0,539282304;0;1340;5680;0,21711671;920
POL-14290;0,08906862;0;1650;8820;0,302856772;410
POL-14291;0,355745848;1;1150;4830;0,055062471;5680
POL-14292;0,293969811;0;1420;5300;0,111052499;380
POL-14293;0,168931728;0;1250;6850;0,206287597;250
POL-14294;0,089017259;0;840;6390;0,215673807;140
POL-14295;0,452786497;1;1210;5740;0,075899979;3290
POL-14296;0,215998006;0;1080;7430;0,172228858;220
POL-14297;0,422709105;0;1000;5550;0,205935427;500
POL-14298;0,03330091;0;1140;8610;0,17689271;230
POL-14299;0,451997379;0;1170;6970;0,260178877;690
POL-14300;0,48155109;0;1500;8530;0,281409167;890
POL-14301;0,342574949;0;1260;4920;0,188078486;300
POL-14302;0,174651857;0;900;6200;0,177697918;490
POL-14303;0,219450351;1;1550;2710;0,261609101;6710
POL-14304;0,297043671;0;1350;9170;0,216590708;590
POL-14305;0,251000295;0;1320;11090;0,311131834;380
POL-14306;0,185897245;0;1470;5920;0,194343845;490
POL-14307;0,477437508;0;1240;7250;0,222298243;700
POL-14308;0,136892035;0;1120;6730;0,088641561;270
POL-14309;0,492455545;1;1340;3920;0,300799173;2720
POL-14310;0,191485928;0;1410;8990;0,17668764;220
POL-14311;0,302477516;0;1350;5950;0,265718988;420
POL-14312;0,435493218;1;1450;2400;0,178844825;2840
POL-14313;0,130836721;0;1280;5070;0,050303669;330
POL-14314;0,156129497;0;1000;3710;0,170123075;290
POL-14315;0,219662311;0;1090;6740;0,094250659;240
POL-14316;0,287073544;1;1590;6730;0,169584524;4710
POL-14317;0,601394643;1;1260;8870;0,146403182;4100
POL-14318;0,049331602;0;970;10160;0,110764214;590
POL-14319;0,181909176;0;940;10320;0,087131629;250
POL-14320;0,246731577;0;920;4450;0,268568367;190
POL-14321;0,366984672;1;1460;7740;0,276458091;6520
POL-14322;0,239981304;0;1330;8090;0,129499252;810
POL-14323;0,096481718;0;1710;5450;0,198557067;670
POL-14324;0,244210255;0;1390;7070;0,189221284;190
POL-14325;0,1298275;0;1410;7300;0,156574271;720
POL-14326;0,432546507;0;1750;5530;0,133291155;260
POL-14327;0,615554484;1;1010;9060;0,105809523;3480
POL-14328;0,277619041;0;870;6970;0,311867786;190
POL-14329;0,084031742;0;1390;6160;0,299993746;220
POL-14330;0,121307059;0;1190;4050;0,175153823;530
POL-14331;0,192594169;0;1320;8800;0,266360377;480
POL-14332;0,509222382;0;1560;6650;0,199499625;810
POL-14333;0,122069483;0;1440;6660;0,07561498;550
POL-14334;0,099696729;0;1630;4810;0,296717153;530
POL-14335;0,046406223;0;1020;8290;0,115781463;400
POL-14336;0,298751185;0;1470;4230;0,262045253;490
POL-14337;0,082030599;0;1060;2080;0,208219389;80
POL-14338;0,097908158;0;1670;5080;0,257161991;820
POL-14339;0,480944711;0;1360;7190;0,191360917;920
POL-14340;0,305337978;0;1380;7180;0,260768345;450
POL-14341;0,332230277;0;1100;6780;0,059843766;360
POL-14342;0,144289807;0;1120;6160;0,062255882;90
POL-14343;0,514742848;1;1350;6820;0,31890199;2910
POL-14344;0,441090845;1;1690;12220;0,274908205;6090
POL-14345;0,268363857;0;1650;7000;0,298540256;950
POL-14346;0,120558337;0;1340;5660;0,186975616;160
POL-14347;0,532160689;1;1140;6290;0,187894059;3630
POL-14348;0,096965346;0;1390;6090;0,210201211;90
POL-14349;0,277631889;0;1560;6640;0,123098614;530
POL-14350;0,06506815;0;1300;4680;0,27005075;490
POL-14351;0,595787562;1;1150;8100;0,298836321;4450
POL-14352;0,236448155;0;1420;7090;0,322167228;760
POL-14353;0,091659471;0;1190;4920;0,205110155;680
POL-14354;0,064856274;0;1160;8540;0,174372952;710
POL-14355;0,451309078;1;1240;2690;0,299279973;3020
POL-14356;0,16503174;0;1420;10810;0,275799734;790
POL-14357;0,026169338;0;1190;10270;0,310181966;110
POL-14358;0,217783865;0;1240;9950;0,246719317;420
POL-14359;0,74785844;1;1290;5510;0,314993991;3820
POL-14360;0,185164909;0;1150;6980;0,0767125;740
POL-14361;0,713846693;1;1640;5260;0,253868473;5640
POL-14362;0,581030547;0;1710;7360;0,076638527;180
POL-14363;0,338568723;0;1170;6540;0,274672293;460
POL-14364;0,147105887;0;1050;5580;0,238533161;270
POL-14365;0,361971383;0;1130;5560;0,054797606;310
POL-14366;0,215062642;0;1360;6660;0,229778296;470
POL-14367;0,319470173;0;1230;12370;0,093883943;160
POL-14368;0,12904677;0;930;9110;0,092723426;160
POL-14369;0,1604302;0;1210;6670;0,095138903;510
POL-14370;0,373617482;1;1350;6140;0,195147081;6450
POL-14371;0,306107157;0;1500;7750;0,084656076;660
POL-14372;0,034958951;0;1690;5270;0,087696725;430
POL-14373;0,415843454;0;1140;6040;0,126850396;670
POL-14374;0,242291919;0;1090;2600;0,050257467;480
POL-14375;0,127685194;0;1190;6680;0,13273693;610
POL-14376;0,487657822;0;1010;6730;0,23552233;130
POL-14377;0,22150769;0;1070;5410;0,230471168;240
POL-14378;0,237218168;0;1080;7400;0,340860094;750
POL-14379;0,402576955;0;1330;6750;0,085889024;440
POL-14380;0,209808407;0;1040;5440;0,309671399;290
POL-14381;0,041780982;0;1460;8150;0,167356928;900
POL-14382;0,12082779;0;1540;6140;0,166110886;110
POL-14383;0,449533822;1;970;4410;0,154643265;3950
POL-14384;0,096594072;0;920;2980;0,087420959;170
POL-14385;0,34012664;0;1120;9370;0,193551511;320
POL-14386;0,312408075;0;1150;6750;0,286213391;210
POL-14387;0,341056569;0;1570;6670;0,312629722;120
POL-14388;0,24900919;0;1240;6410;0,338857777;400
POL-14389;0,120040019;0;1350;8940;0,285587746;760
POL-14390;0,202723185;0;1350;6790;0,236927512;900
POL-14391;0,20594331;0;1030;9600;0,199260134;470
POL-14392;0,527305324;1;1190;6790;0,312469175;3270
POL-14393;0,4068945;0;1250;1150;0,271854082;690
POL-14394;0,120509951;0;1340;9030;0,098377453;510
POL-14395;0,390835542;1;890;7130;0,254765148;1770
POL-14396;0,068334802;0;1100;5490;0,179311579;180
POL-14397;0,30074287;0;1250;5990;0,228739903;710
POL-14398;0,282615712;1;1140;5880;0,319505925;3520
POL-14399;0,140128939;0;900;4020;0,245771165;610
POL-14400;0,065753355;0;1070;8250;0,331617286;610
POL-14401;0,128457242;0;900;5610;0,309910903;290
POL-14402;0,131535021;0;1600;4760;0,088670375;850
POL-14403;0,133281608;0;1170;15100;0,053495574;400
POL-14404;0,379269262;0;1230;4190;0,165323423;130
POL-14405;0,037095344;0;1010;6320;0,309598997;390
POL-14406;0,488562375;1;1310;1900;0,119037798;3990
POL-14407;0,118846277;0;1420;9010;0,257419977;860
POL-14408;0,323379417;0;1020;5940;0,192798611;430
POL-14409;0,373206472;0;1030;8130;0,273823328;310
POL-14410;0,477075335;0;1130;4610;0,099493064;60
POL-14411;0,393182035;0;900;3270;0,121727312;230
POL-14412;0,17988524;0;1350;5010;0,122757341;940
POL-14413;0,144144223;0;1440;9190;0,214539744;750
POL-14414;0,407718656;1;890;7650;0,136887337;3680
POL-14415;0,437377786;0;1470;3270;0,293516712;800
POL-14416;0,2774482;0;1470;1660;0,154038266;670
POL-14417;0,120648275;0;540;5860;0,248255345;230
POL-14418;0,222690961;0;970;8680;0,334550566;330
POL-14419;0,362629497;0;1100;4980;0,232077115;370
POL-14420;0,105945899;0;1390;8650;0,122646057;860
POL-14421;0,33033345;0;1360;6750;0,299137002;420
POL-14422;0,169889478;0;1020;10010;0,053762756;610
POL-14423;0,156508295;0;1660;5140;0,126961148;990
POL-14424;0,240438015;0;1070;6380;0,166247147;590
POL-14425;0,475767195;0;1040;5190;0,108793658;80
POL-14426;0,37939157;0;960;8470;0,231205428;140
POL-14427;0,326964958;0;1210;7680;0,217400185;310
POL-14428;0,763967603;1;1480;3100;0,171948971;3630
POL-14429;0,469677327;1;1020;7880;0,138313834;4170
POL-14430;0,24206234;0;1300;3520;0,180172173;100
POL-14431;0,22003557;0;1300;4680;0,137360677;340
POL-14432;0,413362251;1;1240;7990;0,116377552;4090
POL-14433;0,329109328;0;1330;3990;0,15538104;280
POL-14434;0,092689438;0;1480;5760;0,230700675;1010
POL-14435;0,144079708;1;1320;8020;0,244517257;5650
POL-14436;0,092071808;0;1510;7330;0,139204148;1000
POL-14437;0,12165559;0;970;7210;0,334219411;320
POL-14438;0,167809345;0;1140;8080;0,128587769;300
POL-14439;0,240054177;0;980;9110;0,263639633;280
POL-14440;0,177300944;0;1390;4020;0,074444017;870
POL-14441;0,179812013;0;1560;7170;0,249453364;410
POL-14442;0,339686179;1;1170;8430;0,187984625;5390
POL-14443;0,241651654;0;1320;8040;0,220732353;470
POL-14444;0,500270334;1;880;6180;0,105221798;1900
POL-14445;0,387179469;0;1260;6070;0,180069191;190
POL-14446;0,34783037;0;830;8150;0,279883357;270
POL-14447;0,418388961;0;1270;6930;0,28012545;170
POL-14448;0,114457684;0;770;8690;0,121266788;330
POL-14449;0,371404541;0;1670;6720;0,155779783;520
POL-14450;0,15532527;0;1240;5750;0,051144067;110
POL-14451;0,497816993;0;1230;2970;0,076988652;740
POL-14452;0,278594243;0;1730;6040;0,088019106;510
POL-14453;0,173364898;0;1270;4040;0,138095398;470
POL-14454;0,541567152;1;850;2840;0,277704646;1690
POL-14455;0,359263559;0;1140;4770;0,20307504;420
POL-14456;0,217073227;0;1740;7910;0,287782441;110
POL-14457;0,564269897;0;1030;6020;0,276471712;600
POL-14458;0,584218219;1;1140;6860;0,226141463;3270
POL-14459;0,230394881;0;1640;7850;0,19995806;850
POL-14460;0,040930902;0;1060;6430;0,329396258;100
POL-14461;0,221353895;0;1230;5120;0,220781067;480
POL-14462;0,374166213;0;1590;5610;0,194847195;1020
POL-14463;0,204675749;0;1110;8040;0,310736243;340
POL-14464;0,10447485;0;1050;6450;0,071431614;190
POL-14465;0,281658986;0;790;1410;0,246807896;90
POL-14466;0,171625009;0;970;5790;0,083908175;590
POL-14467;0,423739337;1;1030;7560;0,295946488;3290
POL-14468;0,057901853;0;1160;6870;0,287799856;790
POL-14469;0,532047267;1;1340;4460;0,20108001;6290
POL-14470;0,455487794;0;1240;5010;0,248313245;450
POL-14471;0,068721052;0;940;2600;0,281786507;330
POL-14472;0,124378828;0;1590;7600;0,194991161;140
POL-14473;0,234985572;0;970;7740;0,321787374;380
POL-14474;0,533930792;1;1700;6230;0,181109003;6240
POL-14475;0,148260487;0;1290;5800;0,317606755;690
POL-14476;0,202994142;0;1510;4340;0,224823215;590
POL-14477;0,422295496;1;1380;7160;0,177872979;3120
POL-14478;0,284074984;0;1630;3220;0,05122926;880
POL-14479;0,253197704;1;1240;8050;0,138666776;2510
POL-14480;0,123455654;0;1180;7660;0,310376448;370
POL-14481;0,395513104;1;1330;8840;0,178613837;3410
POL-14482;0,524471185;1;1180;6600;0,176440558;3430
POL-14483;0,40945518;1;1360;5460;0,196823204;5890
POL-14484;0,261636619;0;1640;7360;0,135891209;650
POL-14485;0,317025416;0;830;8060;0,197465381;370
POL-14486;0,18987352;0;1230;4180;0,162728935;650
POL-14487;0,375801094;1;1800;6360;0,322832759;7030
POL-14488;0,361298096;0;1150;7030;0,219190031;360
POL-14489;0,33163014;0;1500;7460;0,300245291;670
POL-14490;0,20392821;0;1470;5800;0,256062229;170
POL-14491;0,250071605;0;890;7760;0,113780895;530
POL-14492;0,173915989;0;1320;4580;0,310299683;360
POL-14493;0,308924627;0;1300;10540;0,076181239;620
POL-14494;0,22387499;0;2050;5250;0,184591358;1430
POL-14495;0,200133548;0;590;7320;0,121746628;210
POL-14496;0,782243818;1;840;5390;0,211266627;3230
POL-14497;0,037351397;0;1190;6700;0,140014874;230
POL-14498;0,339636814;0;1160;4340;0,266847878;100
POL-14499;0,076020422;0;1030;8650;0,33107561;570
POL-14500;0,256105654;0;1050;4870;0,262726993;250
POL-14501;0,411807423;1;1420;6660;0,15659311;5230
POL-14502;0,132426819;0;1040;6370;0,230020988;530
POL-14503;0,056126973;0;1110;5100;0,316557828;280
POL-14504;0,344968021;0;1500;1410;0,131008517;660
POL-14505;0,150540114;0;1460;8620;0,085461429;470
POL-14506;0,112836836;0;1130;6790;0,089229197;300
POL-14507;0,212939153;0;880;3020;0,198455903;320
POL-14508;0,601960918;0;1470;2670;0,269640878;370
POL-14509;0,195790645;0;1020;5860;0,247177323;630
POL-14510;0,167450407;0;1570;6340;0,18616685;150
POL-14511;0,209820712;0;1350;6070;0,268789412;90
POL-14512;0,09879505;0;1200;9390;0,240190987;380
POL-14513;0,214108319;0;1360;3160;0,238469227;220
POL-14514;0,529765754;0;760;6920;0,110712919;410
POL-14515;0,116838831;0;1620;7790;0,14377503;450
POL-14516;0,12544786;0;1200;7750;0,153327298;260
POL-14517;0,3843634;1;1290;8290;0,292457227;4510
POL-14518;0,419633605;0;1110;6730;0,282533147;210
POL-14519;0,489474228;0;1210;6990;0,125801827;300
POL-14520;0,048691959;0;1650;5840;0,066545682;690
POL-14521;0,19180018;0;1180;3480;0,280335143;720
POL-14522;0,406839381;1;1150;7160;0,172959854;2820
POL-14523;0,088077408;0;1420;5690;0,115940951;370
POL-14524;0,478542893;1;1330;5010;0,085105061;2520
POL-14525;0,419036313;1;1640;7240;0,053844395;6300
POL-14526;0,08549563;0;750;7420;0,17831889;180
POL-14527;0,18535729;0;1130;5090;0,151929144;390
POL-14528;0,198351298;0;890;7000;0,258941045;390
POL-14529;0,333184842;0;1560;6340;0,34299963;240
POL-14530;0,214751481;0;930;6880;0,112034786;310
POL-14531;0,144230974;0;1330;9010;0,122910842;560
POL-14532;0,551514652;0;920;7390;0,151190773;350
POL-14533;0,181502431;0;1130;7230;0,18978129;480
POL-14534;0,253101227;0;1000;4730;0,259309609;480
POL-14535;0,353519807;1;1250;5010;0,155609457;4220
POL-14536;0,186902285;0;1760;7460;0,081260163;160
POL-14537;0,360222471;0;890;3320;0,269102491;80
POL-14538;0,203310276;0;970;5790;0,288392503;590
POL-14539;0,60805606;1;1400;4970;0,124294597;3590
POL-14540;0,164598807;0;1210;6220;0,091026873;660
POL-14541;0,208304071;0;930;6070;0,208340315;610
POL-14542;0,448998405;1;1130;6760;0,11249429;3390
POL-14543;0,4816221;1;870;7430;0,16224903;1570
POL-14544;0,254189603;0;1130;8430;0,283208366;540
POL-14545;0,614446556;1;1010;8580;0,115882113;4590
POL-14546;0,068364007;0;1330;6030;0,291877778;890
POL-14547;0,247534147;0;1410;5320;0,252205996;570
POL-14548;0,201422897;0;590;4920;0,115917759;110
POL-14549;0,274809123;0;1280;5860;0,20792138;240
POL-14550;0,149992457;0;670;4520;0,234221229;390
POL-14551;0,283106368;0;1250;7440;0,110082811;270
POL-14552;0,096995316;0;1650;8550;0,093484801;130
POL-14553;0,239953048;0;1160;3450;0,20935038;380
POL-14554;0,238804801;0;1310;6520;0,25815235;760
POL-14555;0,297128765;0;1430;9610;0,189520652;460
POL-14556;0,244521474;0;1440;3540;0,071011775;820
POL-14557;0,189808563;0;1460;9450;0,327563812;860
POL-14558;0,130925515;0;1360;4780;0,258489634;830
POL-14559;0,338931414;0;1060;5290;0,236358886;460
POL-14560;0,185560072;0;1410;7740;0,243088104;710
POL-14561;0,381220234;0;1620;7520;0,16958168;360
POL-14562;0,193144562;0;1370;6290;0,34532015;160
POL-14563;0,114603865;0;1300;4970;0,089803764;520
POL-14564;0,073716892;0;830;4010;0,271742413;50
POL-14565;0,153876757;0;980;6350;0,176262788;350
POL-14566;0,586563968;1;1070;6080;0,314328814;3340
POL-14567;0,082784719;0;980;4920;0,265178382;120
POL-14568;0,116584567;0;1210;5990;0,218675667;750
POL-14569;0,243533413;0;1020;7000;0,33130809;480
POL-14570;0,164430263;0;1470;8640;0,323733008;690
POL-14571;0,238155876;0;1150;6890;0,065700199;360
POL-14572;0,345231132;0;970;6150;0,107776414;310
POL-14573;0,532827313;1;1020;4850;0,252813975;3460
POL-14574;0,184475885;0;1270;5010;0,326551828;420
POL-14575;0,627759978;1;1180;6930;0,179099001;2680
POL-14576;0,494206786;1;1260;7040;0,061491574;3300
POL-14577;0,152954055;0;1190;6060;0,242989178;260
POL-14578;0,505043037;1;1680;8310;0,108406099;5830
POL-14579;0,136561191;0;1460;6620;0,21569652;440
POL-14580;0,084241385;0;1030;5530;0,165404978;600
POL-14581;0,116908154;0;760;5190;0,217408112;440
POL-14582;0,213475676;0;1160;5060;0,329730896;310
POL-14583;0,036206518;0;970;7460;0,195740177;330
POL-14584;0,116525783;0;820;5260;0,060358647;560
POL-14585;0,054132441;0;1410;6720;0,224275396;830
POL-14586;0,637493406;1;1250;4800;0,147723659;4210
POL-14587;0,192506342;0;1530;6170;0,283440465;360
POL-14588;0,366179134;0;1230;6390;0,190978541;130
POL-14589;0,173605511;0;1200;11230;0,272411221;590
POL-14590;0,245194872;0;930;3890;0,322646299;240
POL-14591;0,072090243;0;1090;8120;0,158682197;430
POL-14592;0,146685252;0;800;4960;0,346813374;440
POL-14593;0,291113761;0;1510;9200;0,09494386;900
POL-14594;0,069613555;0;920;5100;0,243179505;240
POL-14595;0,160235557;0;1310;8570;0,060430281;270
POL-14596;0,27516634;0;1190;6940;0,113917;720
POL-14597;0,097416282;0;1350;3840;0,240133577;400
POL-14598;0,510576034;1;1260;6900;0,063857522;6240
POL-14599;0,221893283;0;920;7530;0,080536126;140
POL-14600;0,351265925;0;1170;7680;0,137303178;750
POL-14601;0,215687081;0;1570;6030;0,222691141;570
POL-14602;0,310017342;1;1040;11690;0,054794767;2040
POL-14603;0,165901576;0;1540;10390;0,194706277;610
POL-14604;0,10120071;0;1420;7180;0,237723125;870
POL-14605;0,097359415;0;1280;3870;0,170756837;390
POL-14606;0,33640842;0;1070;4500;0,070291942;180
POL-14607;0,219017542;0;1320;5960;0,233262391;560
POL-14608;0,154770733;1;1120;6310;0,231750619;5100
POL-14609;0,083080659;0;1530;4850;0,201812707;200
POL-14610;0,215559948;1;930;5410;0,257943643;1930
POL-14611;0,229623446;0;1330;2520;0,11234052;120
POL-14612;0,330803179;0;1260;2180;0,253562223;250
POL-14613;0,329991487;0;1330;6530;0,098436422;70
POL-14614;0,462957472;1;1430;9680;0,167808089;6920
POL-14615;0,05063668;0;1030;3400;0,070269994;520
POL-14616;0,303336635;0;1030;6070;0,2957382;530
POL-14617;0,19817151;0;1300;6460;0,211470026;600
POL-14618;0,214739943;0;1490;7250;0,341314761;360
POL-14619;0,165885326;0;1190;5480;0,33269798;630
POL-14620;0,076711532;0;1610;4300;0,349568341;680
POL-14621;0,14457456;0;1180;7790;0,080379851;720
POL-14622;0,231368269;0;1070;2590;0,231974114;390
POL-14623;0,313091085;0;1360;7260;0,172272563;230
POL-14624;0,338126269;0;1110;4890;0,209799376;510
POL-14625;0,102683645;0;1120;6990;0,14263021;170
POL-14626;0,246209045;0;1320;8820;0,064420651;890
POL-14627;0,3001866;0;1480;5130;0,262325081;750
POL-14628;0,25701172;0;1330;5760;0,339745122;720
POL-14629;0,031877032;0;1280;5660;0,209714548;630
POL-14630;0,260573861;0;1730;11060;0,148873985;200
POL-14631;0,177058375;0;1420;6240;0,331483475;500
POL-14632;0,181676734;0;1170;6150;0,159399959;550
POL-14633;0,443642097;0;1530;6330;0,324358758;300
POL-14634;0,412402999;0;1190;9210;0,306707256;590
POL-14635;0,182236088;0;1400;5220;0,208613302;820
POL-14636;0,210637954;0;1390;8090;0,2530618;320
POL-14637;0,105995926;0;1250;4980;0,260095233;220
POL-14638;0,078640401;0;1070;4840;0,242327512;670
POL-14639;0,43907617;1;1240;7240;0,098224986;4820
POL-14640;0,525622947;1;1130;8930;0,257832864;2980
POL-14641;0,414076425;1;1320;5730;0,050965425;3360
POL-14642;0,634925771;1;1360;5720;0,263011046;3490
POL-14643;0,29424039;0;760;7770;0,21645084;530
POL-14644;0,24063642;0;1330;6480;0,127928127;390
POL-14645;0,325259116;0;1980;7860;0,291129303;1320
POL-14646;0,283951399;0;1170;3250;0,171583682;340
POL-14647;0,279076592;0;1500;4420;0,195733155;750
POL-14648;0,250107025;0;1440;6380;0,058302366;230
POL-14649;0,269487799;0;840;7400;0,170395906;290
POL-14650;0,368687868;1;1370;6240;0,100208838;2520
POL-14651;0,116592568;0;1040;6660;0,132842994;270
POL-14652;0,39792661;0;1200;7710;0,12564185;140
POL-14653;0,353349388;0;890;4010;0,063806238;350
